id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
180965,Female,21,1,30.0,1,< 1 Year,No,17610.0,152.0,264,0
374684,Female,22,1,30.0,1,< 1 Year,No,2630.0,152.0,154,0
237427,Male,42,1,11.0,1,1-2 Year,No,32031.0,120.0,236,0
46209,Male,37,1,22.0,0,1-2 Year,Yes,36311.0,122.0,255,0
174125,Female,61,1,26.0,0,1-2 Year,Yes,35308.0,154.0,155,0
70543,Female,33,1,8.0,0,1-2 Year,Yes,31244.0,155.0,118,0
167272,Male,22,1,33.0,1,< 1 Year,No,34069.0,152.0,251,0
376412,Male,44,1,28.0,0,1-2 Year,Yes,38441.0,124.0,173,0
285104,Male,47,1,9.0,0,1-2 Year,Yes,31683.0,26.0,279,0
295418,Female,31,1,41.0,1,< 1 Year,No,28123.0,152.0,286,0
283566,Male,38,1,24.0,1,1-2 Year,Yes,27853.0,154.0,125,0
129304,Female,24,1,37.0,1,< 1 Year,No,34932.0,152.0,205,0
134164,Male,53,1,48.0,0,1-2 Year,Yes,2630.0,124.0,219,0
163197,Male,26,1,14.0,0,< 1 Year,No,38686.0,152.0,164,0
193341,Female,44,1,28.0,0,1-2 Year,Yes,47312.0,26.0,73,1
34430,Male,21,1,49.0,0,< 1 Year,Yes,23442.0,152.0,152,0
128153,Female,23,1,36.0,0,< 1 Year,Yes,28354.0,151.0,91,0
234554,Male,58,1,48.0,0,1-2 Year,Yes,2630.0,26.0,193,0
22253,Female,22,1,6.0,1,< 1 Year,No,24345.0,152.0,93,0
345372,Male,75,1,33.0,0,1-2 Year,Yes,2630.0,124.0,53,0
91594,Male,38,1,18.0,0,1-2 Year,Yes,26187.0,163.0,164,1
190468,Male,41,1,23.0,0,1-2 Year,Yes,27031.0,124.0,160,1
86620,Female,42,1,28.0,1,1-2 Year,No,33435.0,124.0,87,0
288060,Female,26,1,37.0,0,< 1 Year,Yes,40732.0,152.0,29,1
190504,Female,30,1,8.0,0,1-2 Year,No,38890.0,26.0,124,0
361938,Male,21,1,36.0,0,< 1 Year,Yes,39118.0,152.0,106,0
150976,Female,71,1,29.0,1,1-2 Year,No,2630.0,26.0,127,0
323770,Female,24,1,21.0,1,< 1 Year,No,34000.0,152.0,256,0
262495,Female,31,1,13.0,0,< 1 Year,Yes,31151.0,152.0,114,0
70571,Male,39,1,28.0,0,> 2 Years,Yes,38868.0,122.0,128,0
285361,Female,31,1,30.0,0,< 1 Year,No,2630.0,152.0,103,0
36724,Male,31,1,38.0,0,1-2 Year,No,47650.0,124.0,271,1
306721,Male,36,1,47.0,1,1-2 Year,No,29083.0,26.0,17,0
256180,Female,27,1,8.0,1,< 1 Year,No,57542.0,152.0,14,0
70502,Male,28,1,47.0,0,< 1 Year,Yes,24858.0,26.0,26,1
216590,Male,58,1,20.0,1,1-2 Year,Yes,2630.0,26.0,75,0
257294,Female,43,1,8.0,0,1-2 Year,Yes,36806.0,124.0,286,0
61594,Male,38,1,28.0,0,1-2 Year,Yes,27850.0,124.0,24,1
285013,Female,35,1,15.0,0,1-2 Year,Yes,39506.0,124.0,248,0
290948,Male,64,1,28.0,1,1-2 Year,No,37038.0,26.0,232,0
168815,Female,24,1,8.0,1,< 1 Year,No,43471.0,152.0,152,0
208834,Male,24,1,29.0,1,< 1 Year,No,26949.0,152.0,106,0
99402,Male,78,1,28.0,1,1-2 Year,No,42060.0,124.0,87,0
223407,Male,72,1,31.0,0,1-2 Year,Yes,2630.0,154.0,67,1
295722,Female,68,1,41.0,0,> 2 Years,Yes,30173.0,157.0,41,0
146486,Female,27,1,50.0,1,< 1 Year,No,34196.0,152.0,228,0
103090,Female,22,1,27.0,0,< 1 Year,Yes,24716.0,152.0,46,0
117162,Female,33,1,11.0,1,< 1 Year,No,32777.0,152.0,276,0
69372,Male,24,1,17.0,1,< 1 Year,No,31569.0,152.0,146,0
21196,Male,23,1,21.0,1,< 1 Year,No,49072.0,152.0,296,0
264529,Male,35,1,21.0,1,1-2 Year,No,2630.0,152.0,78,0
172780,Female,23,1,10.0,0,< 1 Year,Yes,38906.0,152.0,106,0
115589,Male,24,1,41.0,1,< 1 Year,No,54108.0,152.0,187,0
366820,Female,23,1,30.0,1,< 1 Year,No,32007.0,152.0,135,0
202416,Male,36,1,12.0,1,1-2 Year,No,2630.0,151.0,11,0
202735,Male,62,1,28.0,0,1-2 Year,Yes,38264.0,26.0,214,0
205392,Female,59,1,20.0,0,1-2 Year,Yes,2630.0,26.0,119,0
339371,Female,59,1,26.0,0,1-2 Year,Yes,37521.0,3.0,144,0
343702,Female,27,1,47.0,0,< 1 Year,No,39984.0,26.0,231,0
345000,Female,23,1,13.0,0,< 1 Year,Yes,26997.0,152.0,190,0
380016,Female,21,1,30.0,1,< 1 Year,Yes,23988.0,160.0,153,0
285805,Male,58,0,46.0,0,1-2 Year,Yes,40710.0,26.0,85,1
86908,Male,49,1,13.0,0,1-2 Year,Yes,2630.0,26.0,131,1
91355,Female,67,1,28.0,1,1-2 Year,No,65493.0,55.0,101,0
12011,Male,42,1,48.0,0,1-2 Year,Yes,2630.0,124.0,37,0
80978,Male,23,1,12.0,0,< 1 Year,Yes,26180.0,152.0,58,0
342790,Male,61,1,21.0,0,1-2 Year,Yes,29785.0,124.0,94,0
160196,Male,21,1,39.0,1,< 1 Year,No,46826.0,152.0,282,0
167264,Male,28,1,11.0,1,< 1 Year,No,2630.0,152.0,150,0
279896,Male,42,1,14.0,0,1-2 Year,Yes,51462.0,124.0,262,0
60848,Male,33,1,28.0,0,1-2 Year,Yes,55555.0,154.0,200,1
626,Female,24,1,11.0,1,< 1 Year,No,38608.0,152.0,107,0
362011,Female,39,1,28.0,0,1-2 Year,Yes,30977.0,124.0,75,1
292962,Male,45,1,4.0,0,1-2 Year,Yes,23203.0,124.0,208,0
90929,Male,27,1,50.0,1,< 1 Year,No,37140.0,152.0,59,0
94251,Male,48,1,28.0,0,1-2 Year,Yes,48342.0,124.0,114,0
360618,Female,64,1,33.0,0,1-2 Year,Yes,23291.0,26.0,100,0
14278,Male,25,1,14.0,1,< 1 Year,No,21743.0,152.0,273,0
138735,Female,26,1,2.0,1,< 1 Year,No,25806.0,152.0,262,0
165887,Male,24,1,14.0,0,< 1 Year,Yes,31969.0,152.0,201,0
181716,Female,41,1,35.0,0,1-2 Year,Yes,2630.0,156.0,91,1
59170,Female,59,1,50.0,0,1-2 Year,Yes,48279.0,124.0,250,0
100590,Male,37,1,39.0,1,1-2 Year,No,2630.0,15.0,193,0
199645,Female,76,1,28.0,0,1-2 Year,Yes,30023.0,156.0,66,0
61988,Female,23,1,8.0,1,< 1 Year,No,2630.0,151.0,189,0
347495,Female,33,1,8.0,1,< 1 Year,No,37715.0,152.0,260,0
177290,Female,46,1,28.0,1,1-2 Year,No,43339.0,124.0,30,0
252255,Male,26,1,8.0,1,< 1 Year,No,45033.0,152.0,102,0
363434,Male,40,1,46.0,0,1-2 Year,Yes,29541.0,124.0,255,1
126832,Male,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,286,0
289842,Female,28,1,8.0,1,< 1 Year,No,24296.0,152.0,64,0
360436,Female,45,1,28.0,0,1-2 Year,Yes,25660.0,26.0,111,0
39266,Male,65,1,41.0,1,1-2 Year,No,21669.0,122.0,151,0
95876,Male,71,1,28.0,0,> 2 Years,Yes,61702.0,7.0,165,0
72543,Female,30,1,50.0,1,1-2 Year,No,30726.0,124.0,22,0
93872,Female,21,1,44.0,1,< 1 Year,No,37678.0,152.0,92,0
313469,Female,29,1,28.0,1,< 1 Year,No,38083.0,152.0,89,0
22204,Female,27,1,29.0,1,< 1 Year,No,38225.0,152.0,95,0
293475,Male,58,1,28.0,1,1-2 Year,No,39978.0,55.0,198,0
374978,Male,70,1,28.0,0,> 2 Years,Yes,2630.0,26.0,113,0
17036,Female,26,1,15.0,1,< 1 Year,No,2630.0,26.0,281,0
163493,Female,45,1,28.0,0,> 2 Years,Yes,32406.0,124.0,34,1
15378,Female,26,1,6.0,0,< 1 Year,No,22473.0,160.0,216,0
24130,Female,76,1,28.0,0,1-2 Year,Yes,30614.0,124.0,116,0
41650,Male,44,1,28.0,0,> 2 Years,Yes,57966.0,124.0,122,1
266260,Female,26,1,30.0,1,< 1 Year,No,28188.0,160.0,64,0
274450,Male,40,1,28.0,0,1-2 Year,Yes,25753.0,26.0,181,0
375187,Female,47,1,46.0,0,1-2 Year,Yes,40957.0,124.0,231,0
241310,Female,21,1,12.0,1,< 1 Year,No,33169.0,152.0,37,0
10328,Female,24,1,8.0,1,< 1 Year,No,41755.0,152.0,221,0
289271,Male,24,1,30.0,1,< 1 Year,No,27080.0,152.0,130,0
98007,Male,49,1,34.0,1,1-2 Year,No,29222.0,124.0,60,0
255956,Male,44,1,6.0,0,1-2 Year,Yes,22584.0,26.0,189,1
126232,Male,52,1,50.0,1,1-2 Year,Yes,2630.0,30.0,228,0
148243,Female,32,1,28.0,0,< 1 Year,Yes,42218.0,26.0,269,1
178312,Male,20,1,31.0,0,< 1 Year,Yes,2630.0,160.0,290,0
55852,Male,55,1,30.0,1,1-2 Year,No,26870.0,26.0,261,0
253042,Male,26,1,3.0,1,< 1 Year,No,40255.0,152.0,191,0
318460,Male,73,1,28.0,0,1-2 Year,No,40929.0,26.0,239,0
227319,Female,25,1,30.0,1,< 1 Year,No,31666.0,152.0,51,0
218910,Male,36,1,28.0,0,1-2 Year,Yes,55738.0,122.0,133,1
93398,Male,41,1,28.0,0,1-2 Year,Yes,45894.0,26.0,284,0
1290,Male,31,1,28.0,0,< 1 Year,Yes,37288.0,124.0,224,0
297831,Male,20,1,15.0,0,< 1 Year,No,47190.0,160.0,169,0
112449,Male,46,1,28.0,0,1-2 Year,Yes,38287.0,124.0,90,1
87638,Male,38,1,46.0,1,1-2 Year,No,63184.0,30.0,91,0
139671,Male,23,1,8.0,0,< 1 Year,Yes,44708.0,152.0,206,0
209714,Female,28,1,2.0,1,1-2 Year,No,30108.0,124.0,290,0
324249,Female,46,1,7.0,0,1-2 Year,Yes,92994.0,124.0,229,0
160253,Female,64,1,28.0,1,1-2 Year,No,40591.0,124.0,294,0
92155,Female,35,1,28.0,0,1-2 Year,Yes,32884.0,124.0,173,1
99025,Female,22,1,30.0,0,< 1 Year,Yes,52278.0,152.0,293,0
75039,Male,20,1,12.0,1,< 1 Year,No,2630.0,160.0,242,0
164578,Male,23,1,36.0,1,< 1 Year,No,26468.0,26.0,244,0
47793,Female,25,1,32.0,1,< 1 Year,No,21015.0,152.0,288,0
354866,Female,51,1,28.0,0,1-2 Year,Yes,43861.0,26.0,49,0
217758,Female,60,0,33.0,0,1-2 Year,Yes,44941.0,124.0,93,0
314914,Female,67,1,8.0,1,1-2 Year,No,2630.0,152.0,119,0
299846,Male,55,1,28.0,1,1-2 Year,No,43083.0,26.0,80,0
358597,Male,49,1,28.0,1,1-2 Year,No,33081.0,124.0,149,0
116415,Male,51,1,28.0,0,1-2 Year,Yes,43712.0,26.0,155,0
100772,Female,52,1,15.0,0,> 2 Years,Yes,2630.0,26.0,89,0
82904,Female,60,1,28.0,0,1-2 Year,No,2630.0,157.0,245,0
191095,Female,24,1,30.0,1,< 1 Year,No,31875.0,152.0,286,0
343427,Female,26,1,46.0,0,< 1 Year,Yes,32092.0,152.0,223,0
77141,Male,23,1,8.0,0,< 1 Year,Yes,21624.0,26.0,232,0
49919,Female,24,1,29.0,0,< 1 Year,No,29797.0,152.0,32,0
129072,Female,27,1,8.0,1,< 1 Year,No,34747.0,152.0,53,0
350819,Female,35,1,28.0,0,1-2 Year,Yes,28146.0,152.0,249,1
39278,Male,23,1,11.0,1,< 1 Year,No,35698.0,152.0,293,0
307017,Female,23,1,8.0,0,< 1 Year,Yes,34614.0,152.0,132,0
280843,Female,80,1,28.0,0,1-2 Year,Yes,48541.0,124.0,266,0
212984,Male,35,1,28.0,0,1-2 Year,Yes,53223.0,26.0,13,0
271188,Male,34,1,47.0,0,< 1 Year,Yes,2630.0,156.0,97,0
89030,Male,28,1,30.0,1,< 1 Year,No,45332.0,152.0,22,0
94225,Female,22,1,50.0,1,< 1 Year,No,2630.0,160.0,184,0
372988,Female,23,1,9.0,0,< 1 Year,No,32312.0,152.0,191,0
354505,Male,23,1,41.0,0,< 1 Year,Yes,37700.0,152.0,262,0
39416,Female,27,1,46.0,0,< 1 Year,Yes,28348.0,152.0,101,0
157462,Male,61,1,28.0,1,1-2 Year,No,59665.0,152.0,271,0
91822,Female,43,1,28.0,1,1-2 Year,No,46679.0,26.0,72,0
173451,Female,25,1,33.0,0,< 1 Year,Yes,33227.0,152.0,171,0
161177,Female,24,1,18.0,1,< 1 Year,No,23180.0,152.0,10,0
51375,Female,44,1,28.0,0,1-2 Year,Yes,23348.0,26.0,153,0
160338,Male,78,1,28.0,0,1-2 Year,Yes,64872.0,30.0,186,0
99206,Female,26,1,28.0,1,< 1 Year,No,28982.0,152.0,85,0
176055,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,206,0
267386,Female,43,1,28.0,0,1-2 Year,Yes,31091.0,31.0,224,1
60858,Male,50,1,28.0,0,> 2 Years,Yes,2630.0,26.0,209,1
132569,Female,23,1,3.0,1,< 1 Year,No,26032.0,152.0,186,0
56561,Female,32,1,39.0,0,< 1 Year,Yes,61885.0,154.0,67,0
39081,Male,44,1,28.0,0,1-2 Year,Yes,26261.0,124.0,73,0
140604,Female,50,1,39.0,1,1-2 Year,No,2630.0,127.0,80,0
99411,Female,64,1,28.0,0,1-2 Year,Yes,28914.0,26.0,19,0
205819,Female,29,1,45.0,0,< 1 Year,Yes,37660.0,154.0,100,0
97567,Female,49,1,46.0,0,1-2 Year,Yes,2630.0,26.0,207,0
360664,Male,65,1,11.0,1,1-2 Year,No,2630.0,120.0,257,0
229504,Female,24,1,18.0,1,< 1 Year,No,28864.0,152.0,32,0
232234,Female,29,1,9.0,1,< 1 Year,No,27478.0,152.0,175,0
149707,Male,24,1,36.0,0,< 1 Year,Yes,26751.0,152.0,182,0
74670,Male,46,1,28.0,1,1-2 Year,Yes,23437.0,124.0,240,0
344242,Male,54,1,35.0,1,1-2 Year,No,2630.0,26.0,153,0
165873,Female,38,1,3.0,0,1-2 Year,Yes,2630.0,156.0,121,0
262916,Female,25,1,28.0,0,< 1 Year,Yes,43085.0,152.0,96,0
79500,Male,29,1,8.0,0,1-2 Year,Yes,2630.0,163.0,80,0
42725,Male,61,1,28.0,0,> 2 Years,Yes,41760.0,124.0,63,0
39480,Female,36,1,28.0,0,1-2 Year,Yes,214455.0,26.0,249,0
320629,Female,60,1,9.0,0,1-2 Year,Yes,2630.0,156.0,175,1
38765,Female,21,1,6.0,1,< 1 Year,No,31676.0,152.0,164,0
49980,Male,27,1,21.0,1,< 1 Year,No,23328.0,152.0,257,0
222603,Female,39,1,28.0,0,1-2 Year,Yes,67394.0,124.0,270,0
207573,Male,37,1,14.0,0,1-2 Year,Yes,34610.0,61.0,148,0
297873,Male,50,1,33.0,0,1-2 Year,Yes,39753.0,138.0,191,1
46395,Female,26,1,28.0,1,< 1 Year,No,24185.0,152.0,236,0
198311,Female,29,1,44.0,0,< 1 Year,No,28365.0,152.0,88,0
26716,Female,32,1,8.0,0,1-2 Year,No,27110.0,156.0,23,0
278070,Female,24,1,46.0,0,< 1 Year,No,72452.0,152.0,236,0
276144,Male,55,1,37.0,0,> 2 Years,Yes,38845.0,30.0,256,1
234638,Male,26,1,50.0,1,< 1 Year,No,38249.0,152.0,75,0
28015,Female,25,1,2.0,1,< 1 Year,No,40640.0,152.0,41,0
343172,Female,43,1,28.0,1,1-2 Year,Yes,28684.0,26.0,255,0
139565,Female,53,1,33.0,0,1-2 Year,Yes,49552.0,124.0,187,0
14246,Female,61,1,48.0,0,1-2 Year,No,2630.0,26.0,39,0
311181,Female,31,1,23.0,1,1-2 Year,No,24032.0,120.0,119,0
102080,Male,53,1,28.0,0,1-2 Year,Yes,45732.0,26.0,39,1
214395,Male,33,1,8.0,1,< 1 Year,No,23789.0,153.0,25,0
83647,Male,28,1,39.0,1,< 1 Year,No,2630.0,152.0,179,0
336454,Male,25,1,8.0,1,< 1 Year,No,58078.0,152.0,86,0
284967,Male,41,1,28.0,1,1-2 Year,Yes,29136.0,124.0,162,0
258717,Male,66,1,48.0,1,1-2 Year,No,2630.0,124.0,200,0
122294,Male,22,1,28.0,1,< 1 Year,No,40162.0,152.0,294,0
176618,Male,22,1,28.0,0,< 1 Year,Yes,45758.0,152.0,116,0
120560,Male,69,1,28.0,0,1-2 Year,Yes,47842.0,26.0,222,0
71459,Female,67,1,28.0,1,1-2 Year,No,24859.0,26.0,249,0
354313,Male,52,1,6.0,0,1-2 Year,No,28584.0,26.0,175,0
55367,Male,60,1,28.0,1,1-2 Year,No,51888.0,124.0,92,0
169159,Male,78,1,46.0,1,1-2 Year,No,2630.0,26.0,117,0
84473,Female,27,1,10.0,1,< 1 Year,No,25912.0,152.0,213,0
277316,Female,24,1,28.0,1,< 1 Year,Yes,2630.0,160.0,114,0
293438,Male,26,1,18.0,1,< 1 Year,No,39431.0,152.0,62,0
51993,Female,23,1,37.0,1,< 1 Year,No,43156.0,152.0,201,0
305088,Male,21,1,28.0,0,< 1 Year,Yes,64850.0,152.0,123,0
128294,Female,53,1,28.0,0,1-2 Year,Yes,49091.0,26.0,178,0
44907,Male,21,1,46.0,0,< 1 Year,No,63881.0,152.0,166,0
347594,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,158.0,16,0
140870,Male,25,1,8.0,1,< 1 Year,No,46763.0,152.0,191,0
345411,Male,24,1,6.0,1,< 1 Year,No,33237.0,152.0,174,0
200615,Male,53,1,28.0,0,1-2 Year,Yes,2630.0,26.0,271,1
245000,Female,25,1,8.0,1,< 1 Year,No,62866.0,152.0,155,0
294909,Female,44,1,28.0,0,1-2 Year,Yes,55080.0,26.0,63,0
41949,Male,47,1,28.0,0,1-2 Year,No,39309.0,124.0,243,0
310253,Female,55,1,29.0,0,1-2 Year,Yes,2630.0,124.0,52,0
321028,Female,26,1,35.0,1,< 1 Year,No,31955.0,152.0,13,0
303329,Male,23,1,15.0,1,< 1 Year,No,32797.0,152.0,191,0
296609,Female,46,1,28.0,0,> 2 Years,Yes,39915.0,125.0,46,1
255832,Female,23,1,46.0,1,< 1 Year,No,32177.0,160.0,15,0
320883,Female,58,1,40.0,0,1-2 Year,Yes,37058.0,124.0,188,0
121184,Female,59,1,28.0,0,> 2 Years,Yes,32709.0,122.0,235,1
119785,Male,47,1,29.0,0,1-2 Year,Yes,21096.0,4.0,280,0
269335,Female,37,1,15.0,0,1-2 Year,Yes,27491.0,14.0,177,0
259269,Female,21,1,3.0,0,< 1 Year,Yes,24496.0,152.0,234,0
36760,Male,45,1,28.0,0,1-2 Year,Yes,36574.0,124.0,281,0
140440,Female,26,1,28.0,1,< 1 Year,No,40051.0,152.0,91,0
300098,Female,23,1,36.0,1,< 1 Year,No,27212.0,152.0,141,0
55811,Male,25,1,41.0,1,< 1 Year,No,33007.0,152.0,173,0
165342,Male,68,1,50.0,1,1-2 Year,No,35561.0,124.0,163,0
127660,Female,37,1,28.0,0,1-2 Year,Yes,38837.0,124.0,218,1
92218,Male,40,1,28.0,1,1-2 Year,No,2630.0,124.0,267,0
232013,Male,22,1,6.0,1,< 1 Year,No,21971.0,152.0,229,0
308901,Male,67,1,13.0,1,1-2 Year,No,27159.0,124.0,194,0
275595,Male,61,1,43.0,0,> 2 Years,Yes,2630.0,26.0,103,0
61099,Female,25,1,32.0,0,< 1 Year,Yes,30587.0,152.0,259,0
325394,Male,52,1,28.0,0,1-2 Year,Yes,51859.0,26.0,72,1
170006,Male,56,1,30.0,0,1-2 Year,Yes,23758.0,152.0,175,0
325811,Female,26,1,47.0,1,< 1 Year,No,27211.0,152.0,235,0
159119,Female,21,1,36.0,1,< 1 Year,No,29973.0,152.0,223,0
306571,Male,45,1,28.0,0,1-2 Year,No,29679.0,124.0,29,0
246316,Female,37,1,28.0,1,1-2 Year,No,44005.0,122.0,207,0
332205,Male,44,1,30.0,0,1-2 Year,Yes,2630.0,124.0,295,0
22973,Male,21,1,9.0,1,< 1 Year,No,40134.0,152.0,164,0
280781,Male,43,1,28.0,0,1-2 Year,Yes,52954.0,124.0,115,0
228161,Female,60,1,28.0,0,1-2 Year,Yes,35909.0,26.0,161,0
283977,Female,45,1,0.0,1,1-2 Year,No,2630.0,122.0,16,0
256919,Male,42,1,28.0,0,1-2 Year,Yes,48109.0,124.0,275,1
311077,Male,41,1,28.0,0,1-2 Year,Yes,47575.0,124.0,246,0
353948,Female,31,1,46.0,0,< 1 Year,Yes,31039.0,26.0,32,0
366270,Male,31,1,29.0,1,1-2 Year,No,37616.0,26.0,218,0
90633,Female,41,1,34.0,0,< 1 Year,No,2630.0,1.0,173,0
208652,Male,35,1,24.0,0,1-2 Year,Yes,32564.0,124.0,26,1
234127,Male,63,1,18.0,1,1-2 Year,No,37895.0,26.0,195,0
233983,Female,45,1,8.0,0,1-2 Year,Yes,2630.0,157.0,25,0
230725,Male,61,1,30.0,1,1-2 Year,No,41043.0,26.0,125,0
334935,Female,21,1,27.0,1,< 1 Year,No,23664.0,152.0,156,0
73745,Male,44,1,39.0,0,1-2 Year,Yes,2630.0,26.0,149,0
127687,Male,48,1,28.0,0,1-2 Year,Yes,39461.0,124.0,289,1
137903,Female,21,1,7.0,0,< 1 Year,No,28416.0,152.0,92,0
345749,Female,25,1,41.0,1,< 1 Year,No,27711.0,152.0,157,0
30685,Male,24,1,13.0,1,< 1 Year,No,27672.0,152.0,194,0
350455,Female,21,1,46.0,1,< 1 Year,No,33259.0,152.0,17,0
308,Female,24,1,30.0,1,< 1 Year,No,24414.0,152.0,149,0
298419,Male,22,1,6.0,1,< 1 Year,No,2630.0,152.0,159,0
131385,Female,25,1,37.0,1,< 1 Year,No,27833.0,152.0,251,0
187577,Male,56,1,18.0,0,1-2 Year,Yes,28349.0,131.0,12,0
116950,Female,72,1,28.0,0,1-2 Year,No,47958.0,23.0,118,0
172033,Male,36,1,8.0,0,1-2 Year,Yes,41318.0,124.0,149,0
147513,Female,27,1,4.0,1,< 1 Year,No,2630.0,152.0,196,0
140711,Female,40,1,46.0,0,1-2 Year,Yes,2630.0,157.0,178,0
89260,Male,28,1,28.0,0,< 1 Year,Yes,39339.0,152.0,199,0
195429,Male,21,1,46.0,0,< 1 Year,Yes,26377.0,160.0,157,1
39221,Male,58,1,33.0,0,1-2 Year,No,26835.0,26.0,60,0
107547,Male,52,1,15.0,0,1-2 Year,Yes,28483.0,26.0,105,1
102140,Female,51,1,28.0,1,1-2 Year,No,35429.0,122.0,201,0
123661,Male,49,1,28.0,0,1-2 Year,Yes,60689.0,23.0,294,0
173226,Female,25,1,47.0,0,< 1 Year,Yes,31561.0,152.0,299,0
99261,Male,24,1,36.0,0,< 1 Year,Yes,35074.0,152.0,183,0
319586,Female,25,1,29.0,1,< 1 Year,No,53651.0,152.0,244,0
254167,Female,43,1,31.0,1,1-2 Year,Yes,2630.0,124.0,13,0
3779,Male,49,1,28.0,0,1-2 Year,Yes,46195.0,26.0,157,0
369138,Female,25,1,33.0,1,< 1 Year,No,2630.0,152.0,130,0
286054,Male,26,1,3.0,1,< 1 Year,No,116796.0,152.0,189,0
363106,Female,24,1,27.0,1,< 1 Year,No,34700.0,152.0,185,0
57179,Male,34,1,28.0,1,1-2 Year,No,59404.0,122.0,246,0
40511,Male,24,1,15.0,1,< 1 Year,No,37827.0,152.0,295,0
209389,Female,58,1,28.0,0,1-2 Year,Yes,50704.0,26.0,275,1
310854,Male,25,1,29.0,1,< 1 Year,No,40597.0,152.0,58,0
371570,Female,47,1,29.0,1,1-2 Year,No,26351.0,156.0,130,0
40032,Male,22,1,37.0,0,< 1 Year,No,51008.0,152.0,13,0
364664,Male,31,1,8.0,1,< 1 Year,No,2630.0,152.0,295,0
3881,Male,39,1,11.0,0,1-2 Year,Yes,26905.0,124.0,210,1
340339,Female,52,1,28.0,0,> 2 Years,Yes,31882.0,26.0,159,0
343561,Female,39,1,24.0,0,1-2 Year,No,38922.0,124.0,178,0
296979,Female,25,1,28.0,1,< 1 Year,No,51026.0,152.0,209,0
264647,Male,42,1,28.0,1,1-2 Year,Yes,2630.0,124.0,212,0
362696,Female,40,1,0.0,1,1-2 Year,No,2630.0,111.0,239,0
43220,Female,20,1,25.0,1,< 1 Year,Yes,29463.0,160.0,36,0
274031,Male,23,1,28.0,0,< 1 Year,Yes,28085.0,124.0,181,0
108136,Male,39,1,41.0,0,1-2 Year,Yes,29830.0,26.0,54,1
350234,Male,35,1,46.0,0,1-2 Year,Yes,27243.0,124.0,278,1
195006,Female,36,1,33.0,0,1-2 Year,Yes,27648.0,152.0,141,1
133737,Male,51,1,28.0,0,1-2 Year,Yes,43583.0,124.0,297,1
192015,Male,60,1,28.0,0,1-2 Year,Yes,41166.0,124.0,189,0
72534,Male,25,1,41.0,1,< 1 Year,No,27594.0,152.0,137,0
369094,Female,24,1,3.0,1,< 1 Year,No,29497.0,152.0,200,0
197976,Female,45,1,28.0,0,1-2 Year,Yes,39457.0,26.0,40,0
166775,Female,26,1,36.0,1,< 1 Year,No,31764.0,152.0,126,0
177048,Male,42,1,7.0,0,1-2 Year,Yes,2630.0,157.0,143,0
229036,Female,25,1,30.0,1,< 1 Year,No,26556.0,152.0,262,0
255111,Female,26,1,28.0,1,< 1 Year,Yes,44286.0,152.0,136,0
375754,Male,44,1,28.0,1,1-2 Year,No,39132.0,26.0,194,0
16736,Male,59,1,20.0,0,> 2 Years,Yes,2630.0,124.0,132,0
77174,Female,26,1,21.0,1,< 1 Year,No,2630.0,152.0,69,0
67658,Male,29,1,32.0,0,1-2 Year,Yes,28871.0,154.0,77,0
11352,Female,47,1,46.0,0,1-2 Year,No,23256.0,152.0,286,0
376999,Female,71,1,28.0,0,1-2 Year,Yes,42812.0,26.0,170,0
133567,Female,20,1,37.0,0,< 1 Year,Yes,43353.0,160.0,200,0
355420,Female,50,1,28.0,0,1-2 Year,Yes,2630.0,122.0,215,1
125730,Male,52,1,28.0,0,1-2 Year,Yes,36426.0,26.0,244,0
133918,Female,68,1,28.0,0,1-2 Year,Yes,39116.0,124.0,255,1
245126,Female,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,82,0
225034,Male,24,1,29.0,1,< 1 Year,No,53088.0,152.0,187,0
364659,Male,71,1,24.0,0,1-2 Year,Yes,60653.0,26.0,52,0
30109,Female,41,1,29.0,0,1-2 Year,Yes,2630.0,122.0,194,0
188853,Male,46,1,8.0,0,1-2 Year,Yes,31710.0,26.0,39,1
268526,Female,23,1,46.0,1,< 1 Year,No,31578.0,26.0,41,0
51597,Female,50,1,28.0,0,1-2 Year,Yes,54555.0,26.0,19,1
224340,Male,22,1,8.0,1,< 1 Year,No,33396.0,160.0,250,0
367350,Male,26,1,3.0,1,< 1 Year,No,28159.0,152.0,270,0
372310,Male,22,1,46.0,1,< 1 Year,No,23758.0,160.0,216,0
91636,Female,61,1,28.0,0,1-2 Year,Yes,40414.0,26.0,111,0
28531,Male,29,1,28.0,0,< 1 Year,Yes,37619.0,152.0,106,0
280303,Male,24,1,29.0,1,< 1 Year,No,2630.0,151.0,179,0
55093,Male,23,1,29.0,1,< 1 Year,No,46045.0,152.0,139,0
361622,Male,42,1,28.0,0,1-2 Year,Yes,50417.0,124.0,272,1
369673,Male,23,1,46.0,1,< 1 Year,No,2630.0,152.0,35,0
58458,Female,78,1,48.0,1,1-2 Year,No,2630.0,15.0,136,0
6816,Female,29,1,26.0,1,< 1 Year,No,47690.0,152.0,205,0
